station_id,station_name,timestamp,latitude,longitude,elevation_m,temperature_c,pressure_hpa,relative_humidity_pct,pressure_type,is_injected,scenario_id,scenario_type,target_class,fault_type,injection_magnitude,missing_t,missing_p,missing_rh
INI0000VIDD,SAFDARJUNG,2023-10-17 12:00:00,28.5845,77.2058,214.9,24.6,1014.3,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-17 12:00:00,26.2511,73.0489,218.5,29.7,1012.0,46.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-17 12:00:00,30.3167,78.0333,682.0,25.2,1012.1,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-17 15:00:00,28.5845,77.2058,214.9,22.4,1015.2,81.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-17 15:00:00,26.2511,73.0489,218.5,26.6,1013.4,57.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-17 15:00:00,30.3167,78.0333,682.0,19.4,1013.8,80.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-17 18:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIJO,JODHPUR,2023-10-17 18:00:00,26.2511,73.0489,218.5,25.0,1014.7,58.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-17 18:00:00,30.3167,78.0333,682.0,17.6,1014.8,88.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-17 21:00:00,28.5845,77.2058,214.9,19.4,1014.5,96.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-17 21:00:00,26.2511,73.0489,218.5,23.7,1014.3,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-17 21:00:00,30.3167,78.0333,682.0,15.6,1013.7,91.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 00:00:00,28.5845,77.2058,214.9,18.5,1014.5,96.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-18 00:00:00,26.2511,73.0489,218.5,22.7,1014.6,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 00:00:00,30.3167,78.0333,682.0,14.7,1013.7,88.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 03:00:00,28.5845,77.2058,214.9,20.8,1016.4,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-18 03:00:00,26.2511,73.0489,218.5,24.2,1016.8,63.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 03:00:00,30.3167,78.0333,682.0,16.4,1015.2,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 06:00:00,28.5845,77.2058,214.9,28.6,1016.4,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-18 06:00:00,26.2511,73.0489,218.5,30.0,1016.6,44.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 06:00:00,30.3167,78.0333,682.0,25.7,1013.9,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 09:00:00,28.5845,77.2058,214.9,30.2,1013.2,37.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-18 09:00:00,26.2511,73.0489,218.5,31.6,1013.6,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 09:00:00,30.3167,78.0333,682.0,28.0,1010.9,43.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 12:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIJO,JODHPUR,2023-10-18 12:00:00,26.2511,73.0489,218.5,31.5,1013.0,40.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 12:00:00,30.3167,78.0333,682.0,24.7,1011.1,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 15:00:00,28.5845,77.2058,214.9,22.2,1014.8,74.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-18 15:00:00,26.2511,73.0489,218.5,27.2,1014.4,51.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 15:00:00,30.3167,78.0333,682.0,19.0,1014.2,83.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 18:00:00,28.5845,77.2058,214.9,20.0,1014.8,85.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-18 18:00:00,26.2511,73.0489,218.5,25.6,1014.6,56.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 18:00:00,30.3167,78.0333,682.0,16.6,1014.2,88.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-18 21:00:00,28.5845,77.2058,214.9,18.8,1013.1,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-18 21:00:00,26.2511,73.0489,218.5,24.2,1014.2,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-18 21:00:00,30.3167,78.0333,682.0,14.4,1013.0,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 00:00:00,28.5845,77.2058,214.9,17.2,1014.5,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 00:00:00,26.2511,73.0489,218.5,21.2,1014.8,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 00:00:00,30.3167,78.0333,682.0,14.0,1014.1,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 03:00:00,28.5845,77.2058,214.9,20.6,1016.5,80.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 03:00:00,26.2511,73.0489,218.5,23.6,1016.1,63.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 03:00:00,30.3167,78.0333,682.0,16.6,1015.3,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 06:00:00,28.5845,77.2058,214.9,26.6,1016.1,51.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 06:00:00,26.2511,73.0489,218.5,30.7,1015.8,40.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 06:00:00,30.3167,78.0333,682.0,24.6,1013.8,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 09:00:00,28.5845,77.2058,214.9,29.4,1013.3,35.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 09:00:00,26.2511,73.0489,218.5,32.5,1012.5,30.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 09:00:00,30.3167,78.0333,682.0,28.2,1010.5,47.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 12:00:00,28.5845,77.2058,214.9,28.5,1012.5,44.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 12:00:00,26.2511,73.0489,218.5,31.5,1011.9,39.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 12:00:00,30.3167,78.0333,682.0,25.0,1010.5,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 15:00:00,28.5845,77.2058,214.9,21.8,1014.5,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 15:00:00,26.2511,73.0489,218.5,25.0,1014.4,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 15:00:00,30.3167,78.0333,682.0,19.2,1013.0,85.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 18:00:00,28.5845,77.2058,214.9,19.6,1015.1,83.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 18:00:00,26.2511,73.0489,218.5,24.0,1014.5,65.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 18:00:00,30.3167,78.0333,682.0,17.0,1014.3,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-19 21:00:00,28.5845,77.2058,214.9,18.2,1014.5,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-19 21:00:00,26.2511,73.0489,218.5,22.7,1013.9,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-19 21:00:00,30.3167,78.0333,682.0,14.6,1014.6,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 00:00:00,28.5845,77.2058,214.9,17.6,1015.4,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 00:00:00,26.2511,73.0489,218.5,21.7,1014.7,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 00:00:00,30.3167,78.0333,682.0,14.7,1014.8,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 03:00:00,28.5845,77.2058,214.9,20.2,1017.2,89.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 03:00:00,26.2511,73.0489,218.5,24.5,1016.2,56.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 03:00:00,30.3167,78.0333,682.0,17.0,1016.5,81.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 06:00:00,28.5845,77.2058,214.9,28.0,1016.0,47.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 06:00:00,26.2511,73.0489,218.5,31.2,1015.5,40.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 06:00:00,30.3167,78.0333,682.0,26.6,1014.0,48.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 09:00:00,28.5845,77.2058,214.9,30.6,1013.4,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 09:00:00,26.2511,73.0489,218.5,33.5,1012.5,34.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 09:00:00,30.3167,78.0333,682.0,29.0,1011.0,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 12:00:00,28.5845,77.2058,214.9,28.6,1014.6,45.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 12:00:00,26.2511,73.0489,218.5,33.5,1011.7,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 12:00:00,30.3167,78.0333,682.0,25.0,1011.7,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 15:00:00,28.5845,77.2058,214.9,21.4,1014.9,75.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 15:00:00,26.2511,73.0489,218.5,25.5,1014.0,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 15:00:00,30.3167,78.0333,682.0,19.0,1014.4,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 18:00:00,28.5845,77.2058,214.9,19.2,1015.1,87.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 18:00:00,26.2511,73.0489,218.5,23.6,1014.4,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 18:00:00,30.3167,78.0333,682.0,17.0,1015.1,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-20 21:00:00,28.5845,77.2058,214.9,17.8,1014.7,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-20 21:00:00,26.2511,73.0489,218.5,22.6,1014.0,71.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-20 21:00:00,30.3167,78.0333,682.0,15.7,1014.7,89.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 00:00:00,28.5845,77.2058,214.9,17.2,1015.5,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 00:00:00,26.2511,73.0489,218.5,21.2,1014.2,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 00:00:00,30.3167,78.0333,682.0,14.7,1014.7,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 03:00:00,28.5845,77.2058,214.9,20.6,1017.6,84.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 03:00:00,26.2511,73.0489,218.5,24.2,1016.3,56.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 03:00:00,30.3167,78.0333,682.0,17.2,1016.8,79.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 06:00:00,28.5845,77.2058,214.9,28.2,1016.9,47.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 06:00:00,26.2511,73.0489,218.5,31.2,1015.8,37.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 06:00:00,30.3167,78.0333,682.0,26.2,1015.0,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 09:00:00,28.5845,77.2058,214.9,31.0,1014.0,36.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 09:00:00,26.2511,73.0489,218.5,34.7,1012.9,30.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 09:00:00,30.3167,78.0333,682.0,28.0,1012.6,46.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 12:00:00,28.5845,77.2058,214.9,29.6,1013.5,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 12:00:00,26.2511,73.0489,218.5,32.7,1012.4,42.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 12:00:00,30.3167,78.0333,682.0,25.5,1012.5,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 15:00:00,28.5845,77.2058,214.9,22.2,1015.1,76.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 15:00:00,26.2511,73.0489,218.5,25.7,1014.1,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 15:00:00,30.3167,78.0333,682.0,19.6,1015.3,80.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 18:00:00,28.5845,77.2058,214.9,20.0,1015.8,85.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 18:00:00,26.2511,73.0489,218.5,24.5,1014.6,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 18:00:00,30.3167,78.0333,682.0,17.0,1016.2,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-21 21:00:00,28.5845,77.2058,214.9,19.0,1015.3,91.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-21 21:00:00,26.2511,73.0489,218.5,23.2,1014.3,73.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-21 21:00:00,30.3167,78.0333,682.0,16.0,1015.7,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-22 00:00:00,28.5845,77.2058,214.9,17.5,1016.5,91.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 00:00:00,26.2511,73.0489,218.5,24.2,1014.1,59.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 00:00:00,30.3167,78.0333,682.0,15.0,1016.5,91.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-22 03:00:00,28.5845,77.2058,214.9,20.2,1017.9,84.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 03:00:00,26.2511,73.0489,218.5,25.2,1016.1,52.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 03:00:00,30.3167,78.0333,682.0,17.8,1017.7,83.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-22 06:00:00,28.5845,77.2058,214.9,28.5,1017.0,49.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 06:00:00,26.2511,73.0489,218.5,32.0,1015.8,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 06:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIDD,SAFDARJUNG,2023-10-22 09:00:00,28.5845,77.2058,214.9,30.8,1013.9,37.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 09:00:00,26.2511,73.0489,218.5,34.7,1013.0,31.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 09:00:00,30.3167,78.0333,682.0,27.8,1012.6,56.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-22 12:00:00,28.5845,77.2058,214.9,27.7,1013.4,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 12:00:00,26.2511,73.0489,218.5,33.0,1012.5,33.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 12:00:00,30.3167,78.0333,682.0,23.2,1013.0,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-22 15:00:00,28.5845,77.2058,214.9,22.2,1015.5,81.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 15:00:00,26.2511,73.0489,218.5,28.0,1014.4,48.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 15:00:00,30.3167,78.0333,682.0,20.4,1014.5,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-22 18:00:00,28.5845,77.2058,214.9,20.5,1015.7,88.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 18:00:00,26.2511,73.0489,218.5,27.2,1015.2,49.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 18:00:00,30.3167,78.0333,682.0,18.2,1014.7,89.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-22 21:00:00,28.5845,77.2058,214.9,19.2,1015.0,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-22 21:00:00,26.2511,73.0489,218.5,25.0,1014.4,53.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-22 21:00:00,30.3167,78.0333,682.0,17.6,1014.5,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-23 00:00:00,28.5845,77.2058,214.9,18.5,1015.6,93.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-23 00:00:00,26.2511,73.0489,218.5,23.5,1014.5,57.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-23 00:00:00,30.3167,78.0333,682.0,16.5,1014.8,93.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-23 03:00:00,28.5845,77.2058,214.9,20.8,1016.9,85.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-23 03:00:00,26.2511,73.0489,218.5,24.0,1016.4,57.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-23 03:00:00,30.3167,78.0333,682.0,19.0,1015.3,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-10-23 06:00:00,28.5845,77.2058,214.9,27.5,1015.3,51.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-10-23 06:00:00,26.2511,73.0489,218.5,29.5,1015.4,43.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-10-23 06:00:00,30.3167,78.0333,682.0,26.0,1013.5,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
